ts_code,name,list_date,delist_date,exercise_price,call_put
10011604.SH,华夏上证科创板50ETF期权2606认沽2.00,20260512,20260624,2.0,P
10011559.SH,华夏上证科创板50ETF期权2606认沽1.90,20260507,20260624,1.9,P
10011660.SH,华夏上证科创板50ETF期权2606认沽2.20,20260526,20260624,2.2,P
10010431.SH,华夏上证科创板50ETF期权2606认购1.15,20251124,20260624,1.15,C
10010432.SH,华夏上证科创板50ETF期权2606认沽1.15,20251124,20260624,1.15,P
10010352.SH,华夏上证科创板50ETF期权2606认购1.45,20251023,20260624,1.45,C
10011638.SH,华夏上证科创板50ETF期权2606认购2.15,20260521,20260624,2.15,C
10011560.SH,华夏上证科创板50ETF期权2606认沽1.95,20260507,20260624,1.95,P
10010388.SH,华夏上证科创板50ETF期权2606认沽1.25,20251024,20260624,1.25,P
10010353.SH,华夏上证科创板50ETF期权2606认购1.50,20251023,20260624,1.5,C
10010393.SH,华夏上证科创板50ETF期权2606认购1.75,20251027,20260624,1.75,C
10010394.SH,华夏上证科创板50ETF期权2606认沽1.75,20251027,20260624,1.75,P
10011640.SH,华夏上证科创板50ETF期权2606认沽2.15,20260521,20260624,2.15,P
10011619.SH,华夏上证科创板50ETF期权2606认购2.05,20260514,20260624,2.05,C
10011620.SH,华夏上证科创板50ETF期权2606认沽2.05,20260514,20260624,2.05,P
10010351.SH,华夏上证科创板50ETF期权2606认购1.40,20251023,20260624,1.4,C
10011391.SH,华夏上证科创板50ETF期权2606认购1.10,20260401,20260624,1.1,C
10010415.SH,华夏上证科创板50ETF期权2606认购1.20,20251118,20260624,1.2,C
10010786.SH,华夏上证科创板50ETF期权2606认沽1.80,20260113,20260624,1.8,P
10011392.SH,华夏上证科创板50ETF期权2606认沽1.10,20260401,20260624,1.1,P
10010358.SH,华夏上证科创板50ETF期权2606认沽1.30,20251023,20260624,1.3,P
10010350.SH,华夏上证科创板50ETF期权2606认购1.35,20251023,20260624,1.35,C
10010359.SH,华夏上证科创板50ETF期权2606认沽1.35,20251023,20260624,1.35,P
10010349.SH,华夏上证科创板50ETF期权2606认购1.30,20251023,20260624,1.3,C
10010366.SH,华夏上证科创板50ETF期权2606认沽1.70,20251023,20260624,1.7,P
10011603.SH,华夏上证科创板50ETF期权2606认购2.00,20260512,20260624,2.0,C
10010356.SH,华夏上证科创板50ETF期权2606认购1.65,20251023,20260624,1.65,C
10010785.SH,华夏上证科创板50ETF期权2606认购1.80,20260113,20260624,1.8,C
10011659.SH,华夏上证科创板50ETF期权2606认购2.20,20260526,20260624,2.2,C
10010364.SH,华夏上证科创板50ETF期权2606认沽1.60,20251023,20260624,1.6,P
10010360.SH,华夏上证科创板50ETF期权2606认沽1.40,20251023,20260624,1.4,P
10010387.SH,华夏上证科创板50ETF期权2606认购1.25,20251024,20260624,1.25,C
10010357.SH,华夏上证科创板50ETF期权2606认购1.70,20251023,20260624,1.7,C
10010961.SH,华夏上证科创板50ETF期权2606认购1.85,20260126,20260624,1.85,C
10010962.SH,华夏上证科创板50ETF期权2606认沽1.85,20260126,20260624,1.85,P
10011558.SH,华夏上证科创板50ETF期权2606认购1.95,20260507,20260624,1.95,C
10011637.SH,华夏上证科创板50ETF期权2606认购2.10,20260521,20260624,2.1,C
10010362.SH,华夏上证科创板50ETF期权2606认沽1.50,20251023,20260624,1.5,P
10011639.SH,华夏上证科创板50ETF期权2606认沽2.10,20260521,20260624,2.1,P
10010354.SH,华夏上证科创板50ETF期权2606认购1.55,20251023,20260624,1.55,C
10011652.SH,易方达上证科创板50ETF期权2606认沽2.05,20260521,20260624,2.05,P
10010380.SH,易方达上证科创板50ETF期权2606认沽1.45,20251023,20260624,1.45,P
10010371.SH,易方达上证科创板50ETF期权2606认购1.45,20251023,20260624,1.45,C
10010376.SH,易方达上证科创板50ETF期权2606认沽1.25,20251023,20260624,1.25,P
10010389.SH,易方达上证科创板50ETF期权2606认购1.20,20251024,20260624,1.2,C
10011671.SH,易方达上证科创板50ETF期权2606认沽2.10,20260526,20260624,2.1,P
10010367.SH,易方达上证科创板50ETF期权2606认购1.25,20251023,20260624,1.25,C
10010369.SH,易方达上证科创板50ETF期权2606认购1.35,20251023,20260624,1.35,C
10010439.SH,易方达上证科创板50ETF期权2606认购1.10,20251124,20260624,1.1,C
10010440.SH,易方达上证科创板50ETF期权2606认沽1.10,20251124,20260624,1.1,P
10011574.SH,易方达上证科创板50ETF期权2606认购1.90,20260507,20260624,1.9,C
10011576.SH,易方达上证科创板50ETF期权2606认沽1.90,20260507,20260624,1.9,P
10010383.SH,易方达上证科创板50ETF期权2606认沽1.60,20251023,20260624,1.6,P
10011611.SH,易方达上证科创板50ETF期权2606认购1.95,20260512,20260624,1.95,C
10010368.SH,易方达上证科创板50ETF期权2606认购1.30,20251023,20260624,1.3,C
10010381.SH,易方达上证科创板50ETF期权2606认沽1.50,20251023,20260624,1.5,P
10010401.SH,易方达上证科创板50ETF期权2606认购1.70,20251027,20260624,1.7,C
10010402.SH,易方达上证科创板50ETF期权2606认沽1.70,20251027,20260624,1.7,P
10010370.SH,易方达上证科创板50ETF期权2606认购1.40,20251023,20260624,1.4,C
10011575.SH,易方达上证科创板50ETF期权2606认沽1.85,20260507,20260624,1.85,P
10010372.SH,易方达上证科创板50ETF期权2606认购1.50,20251023,20260624,1.5,C
10010382.SH,易方达上证科创板50ETF期权2606认沽1.55,20251023,20260624,1.55,P
10011672.SH,易方达上证科创板50ETF期权2606认沽2.15,20260526,20260624,2.15,P
10010794.SH,易方达上证科创板50ETF期权2606认沽1.75,20260113,20260624,1.75,P
10011612.SH,易方达上证科创板50ETF期权2606认沽1.95,20260512,20260624,1.95,P
10011573.SH,易方达上证科创板50ETF期权2606认购1.85,20260507,20260624,1.85,C
10010384.SH,易方达上证科创板50ETF期权2606认沽1.65,20251023,20260624,1.65,P
10010379.SH,易方达上证科创板50ETF期权2606认沽1.40,20251023,20260624,1.4,P
10010390.SH,易方达上证科创板50ETF期权2606认沽1.20,20251024,20260624,1.2,P
10011628.SH,易方达上证科创板50ETF期权2606认沽2.00,20260514,20260624,2.0,P
10011669.SH,易方达上证科创板50ETF期权2606认购2.10,20260526,20260624,2.1,C
10010373.SH,易方达上证科创板50ETF期权2606认购1.55,20251023,20260624,1.55,C
10010424.SH,易方达上证科创板50ETF期权2606认沽1.15,20251120,20260624,1.15,P
10010423.SH,易方达上证科创板50ETF期权2606认购1.15,20251120,20260624,1.15,C
10010378.SH,易方达上证科创板50ETF期权2606认沽1.35,20251023,20260624,1.35,P
10011651.SH,易方达上证科创板50ETF期权2606认购2.05,20260521,20260624,2.05,C
10010377.SH,易方达上证科创板50ETF期权2606认沽1.30,20251023,20260624,1.3,P
10011670.SH,易方达上证科创板50ETF期权2606认购2.15,20260526,20260624,2.15,C
10010375.SH,易方达上证科创板50ETF期权2606认购1.65,20251023,20260624,1.65,C
10010969.SH,易方达上证科创板50ETF期权2606认购1.80,20260126,20260624,1.8,C
10010970.SH,易方达上证科创板50ETF期权2606认沽1.80,20260126,20260624,1.8,P
10010793.SH,易方达上证科创板50ETF期权2606认购1.75,20260113,20260624,1.75,C
10011627.SH,易方达上证科创板50ETF期权2606认购2.00,20260514,20260624,2.0,C
10010374.SH,易方达上证科创板50ETF期权2606认购1.60,20251023,20260624,1.6,C
10011291.SH,华夏上证50ETF期权2605认购2.75,20260326,20260527,2.75,C
10011299.SH,华夏上证50ETF期权2605认购3.30,20260326,20260527,3.3,C
10011304.SH,华夏上证50ETF期权2605认沽2.95,20260326,20260527,2.95,P
10011400.SH,华夏上证50ETF期权2605认沽3.40,20260409,20260527,3.4,P
10011530.SH,华夏上证50ETF期权2605认沽3.50,20260506,20260527,3.5,P
10011307.SH,华夏上证50ETF期权2605认沽3.20,20260326,20260527,3.2,P
10011529.SH,华夏上证50ETF期权2605认购3.50,20260506,20260527,3.5,C
10011308.SH,华夏上证50ETF期权2605认沽3.30,20260326,20260527,3.3,P
10011295.SH,华夏上证50ETF期权2605认购2.95,20260326,20260527,2.95,C
10011298.SH,华夏上证50ETF期权2605认购3.20,20260326,20260527,3.2,C
10011306.SH,华夏上证50ETF期权2605认沽3.10,20260326,20260527,3.1,P
10011296.SH,华夏上证50ETF期权2605认购3.00,20260326,20260527,3.0,C
10011293.SH,华夏上证50ETF期权2605认购2.85,20260326,20260527,2.85,C
10011399.SH,华夏上证50ETF期权2605认购3.40,20260409,20260527,3.4,C
10011292.SH,华夏上证50ETF期权2605认购2.80,20260326,20260527,2.8,C
10011302.SH,华夏上证50ETF期权2605认沽2.85,20260326,20260527,2.85,P
10011303.SH,华夏上证50ETF期权2605认沽2.90,20260326,20260527,2.9,P
10011305.SH,华夏上证50ETF期权2605认沽3.00,20260326,20260527,3.0,P
10011301.SH,华夏上证50ETF期权2605认沽2.80,20260326,20260527,2.8,P
10011294.SH,华夏上证50ETF期权2605认购2.90,20260326,20260527,2.9,C
10011297.SH,华夏上证50ETF期权2605认购3.10,20260326,20260527,3.1,C
10011300.SH,华夏上证50ETF期权2605认沽2.75,20260326,20260527,2.75,P
10011381.SH,华夏上证50ETF期权2605认购2.70,20260327,20260527,2.7,C
10011382.SH,华夏上证50ETF期权2605认沽2.70,20260327,20260527,2.7,P
10011533.SH,华夏上证科创板50ETF期权2605认购1.85,20260506,20260527,1.85,C
10011359.SH,华夏上证科创板50ETF期权2605认沽1.45,20260326,20260527,1.45,P
10011406.SH,华夏上证科创板50ETF期权2605认沽1.65,20260409,20260527,1.65,P
10011522.SH,华夏上证科创板50ETF期权2605认沽1.80,20260428,20260527,1.8,P
10011554.SH,华夏上证科创板50ETF期权2605认购1.95,20260507,20260527,1.95,C
10011553.SH,华夏上证科创板50ETF期权2605认购1.90,20260507,20260527,1.9,C
10011347.SH,华夏上证科创板50ETF期权2605认购1.30,20260326,20260527,1.3,C
10011349.SH,华夏上证科创板50ETF期权2605认购1.40,20260326,20260527,1.4,C
10011601.SH,华夏上证科创板50ETF期权2605认购2.00,20260512,20260527,2.0,C
10011353.SH,华夏上证科创板50ETF期权2605认购1.60,20260326,20260527,1.6,C
10011346.SH,华夏上证科创板50ETF期权2605认购1.25,20260326,20260527,1.25,C
10011555.SH,华夏上证科创板50ETF期权2605认沽1.90,20260507,20260527,1.9,P
10011657.SH,华夏上证科创板50ETF期权2605认购2.20,20260526,20260527,2.2,C
10011362.SH,华夏上证科创板50ETF期权2605认沽1.60,20260326,20260527,1.6,P
10011556.SH,华夏上证科创板50ETF期权2605认沽1.95,20260507,20260527,1.95,P
10011390.SH,华夏上证科创板50ETF期权2605认沽1.10,20260401,20260527,1.1,P
10011356.SH,华夏上证科创板50ETF期权2605认沽1.30,20260326,20260527,1.3,P
10011636.SH,华夏上证科创板50ETF期权2605认沽2.15,20260521,20260527,2.15,P
10011352.SH,华夏上证科创板50ETF期权2605认购1.55,20260326,20260527,1.55,C
10011419.SH,华夏上证科创板50ETF期权2605认购1.75,20260421,20260527,1.75,C
10011360.SH,华夏上证科创板50ETF期权2605认沽1.50,20260326,20260527,1.5,P
10011351.SH,华夏上证科创板50ETF期权2605认购1.50,20260326,20260527,1.5,C
10011345.SH,华夏上证科创板50ETF期权2605认购1.20,20260326,20260527,1.2,C
10011420.SH,华夏上证科创板50ETF期权2605认沽1.75,20260421,20260527,1.75,P
10011414.SH,华夏上证科创板50ETF期权2605认沽1.70,20260415,20260527,1.7,P
10011617.SH,华夏上证科创板50ETF期权2605认购2.05,20260514,20260527,2.05,C
10011355.SH,华夏上证科创板50ETF期权2605认沽1.25,20260326,20260527,1.25,P
10011534.SH,华夏上证科创板50ETF期权2605认沽1.85,20260506,20260527,1.85,P
10011350.SH,华夏上证科创板50ETF期权2605认购1.45,20260326,20260527,1.45,C
10011361.SH,华夏上证科创板50ETF期权2605认沽1.55,20260326,20260527,1.55,P
10011357.SH,华夏上证科创板50ETF期权2605认沽1.35,20260326,20260527,1.35,P
10011348.SH,华夏上证科创板50ETF期权2605认购1.35,20260326,20260527,1.35,C
10011354.SH,华夏上证科创板50ETF期权2605认沽1.20,20260326,20260527,1.2,P
10011633.SH,华夏上证科创板50ETF期权2605认购2.10,20260521,20260527,2.1,C
10011521.SH,华夏上证科创板50ETF期权2605认购1.80,20260428,20260527,1.8,C
10011658.SH,华夏上证科创板50ETF期权2605认沽2.20,20260526,20260527,2.2,P
10011389.SH,华夏上证科创板50ETF期权2605认购1.10,20260401,20260527,1.1,C
10011618.SH,华夏上证科创板50ETF期权2605认沽2.05,20260514,20260527,2.05,P
10011635.SH,华夏上证科创板50ETF期权2605认沽2.10,20260521,20260527,2.1,P
10011413.SH,华夏上证科创板50ETF期权2605认购1.70,20260415,20260527,1.7,C
10011405.SH,华夏上证科创板50ETF期权2605认购1.65,20260409,20260527,1.65,C
10011383.SH,华夏上证科创板50ETF期权2605认购1.15,20260327,20260527,1.15,C
10011384.SH,华夏上证科创板50ETF期权2605认沽1.15,20260327,20260527,1.15,P
10011602.SH,华夏上证科创板50ETF期权2605认沽2.00,20260512,20260527,2.0,P
10011358.SH,华夏上证科创板50ETF期权2605认沽1.40,20260326,20260527,1.4,P
10011634.SH,华夏上证科创板50ETF期权2605认购2.15,20260521,20260527,2.15,C
10011569.SH,易方达上证科创板50ETF期权2605认购1.85,20260507,20260527,1.85,C
10011572.SH,易方达上证科创板50ETF期权2605认沽1.90,20260507,20260527,1.9,P
10011407.SH,易方达上证科创板50ETF期权2605认购1.60,20260409,20260527,1.6,C
10011668.SH,易方达上证科创板50ETF期权2605认沽2.15,20260526,20260527,2.15,P
10011375.SH,易方达上证科创板50ETF期权2605认沽1.30,20260326,20260527,1.3,P
10011416.SH,易方达上证科创板50ETF期权2605认沽1.65,20260415,20260527,1.65,P
10011626.SH,易方达上证科创板50ETF期权2605认沽2.00,20260514,20260527,2.0,P
10011667.SH,易方达上证科创板50ETF期权2605认沽2.10,20260526,20260527,2.1,P
10011571.SH,易方达上证科创板50ETF期权2605认沽1.85,20260507,20260527,1.85,P
10011421.SH,易方达上证科创板50ETF期权2605认购1.70,20260421,20260527,1.7,C
10011367.SH,易方达上证科创板50ETF期权2605认购1.35,20260326,20260527,1.35,C
10011538.SH,易方达上证科创板50ETF期权2605认沽1.80,20260506,20260527,1.8,P
10011376.SH,易方达上证科创板50ETF期权2605认沽1.35,20260326,20260527,1.35,P
10011374.SH,易方达上证科创板50ETF期权2605认沽1.25,20260326,20260527,1.25,P
10011380.SH,易方达上证科创板50ETF期权2605认沽1.55,20260326,20260527,1.55,P
10011525.SH,易方达上证科创板50ETF期权2605认购1.75,20260428,20260527,1.75,C
10011368.SH,易方达上证科创板50ETF期权2605认购1.40,20260326,20260527,1.4,C
10011371.SH,易方达上证科创板50ETF期权2605认购1.55,20260326,20260527,1.55,C
10011370.SH,易方达上证科创板50ETF期权2605认购1.50,20260326,20260527,1.5,C
10011649.SH,易方达上证科创板50ETF期权2605认购2.05,20260521,20260527,2.05,C
10011377.SH,易方达上证科创板50ETF期权2605认沽1.40,20260326,20260527,1.4,P
10011372.SH,易方达上证科创板50ETF期权2605认沽1.15,20260326,20260527,1.15,P
10011373.SH,易方达上证科创板50ETF期权2605认沽1.20,20260326,20260527,1.2,P
10011666.SH,易方达上证科创板50ETF期权2605认购2.15,20260526,20260527,2.15,C
10011366.SH,易方达上证科创板50ETF期权2605认购1.30,20260326,20260527,1.3,C
10011408.SH,易方达上证科创板50ETF期权2605认沽1.60,20260409,20260527,1.6,P
10011363.SH,易方达上证科创板50ETF期权2605认购1.15,20260326,20260527,1.15,C
10011378.SH,易方达上证科创板50ETF期权2605认沽1.45,20260326,20260527,1.45,P
10011665.SH,易方达上证科创板50ETF期权2605认购2.10,20260526,20260527,2.1,C
10011365.SH,易方达上证科创板50ETF期权2605认购1.25,20260326,20260527,1.25,C
10011570.SH,易方达上证科创板50ETF期权2605认购1.90,20260507,20260527,1.9,C
10011650.SH,易方达上证科创板50ETF期权2605认沽2.05,20260521,20260527,2.05,P
10011526.SH,易方达上证科创板50ETF期权2605认沽1.75,20260428,20260527,1.75,P
10011537.SH,易方达上证科创板50ETF期权2605认购1.80,20260506,20260527,1.8,C
10011364.SH,易方达上证科创板50ETF期权2605认购1.20,20260326,20260527,1.2,C
10011379.SH,易方达上证科创板50ETF期权2605认沽1.50,20260326,20260527,1.5,P
10011369.SH,易方达上证科创板50ETF期权2605认购1.45,20260326,20260527,1.45,C
10011415.SH,易方达上证科创板50ETF期权2605认购1.65,20260415,20260527,1.65,C
10011422.SH,易方达上证科创板50ETF期权2605认沽1.70,20260421,20260527,1.7,P
10011625.SH,易方达上证科创板50ETF期权2605认购2.00,20260514,20260527,2.0,C
10011610.SH,易方达上证科创板50ETF期权2605认沽1.95,20260512,20260527,1.95,P
10011609.SH,易方达上证科创板50ETF期权2605认购1.95,20260512,20260527,1.95,C
10011385.SH,易方达上证科创板50ETF期权2605认购1.10,20260327,20260527,1.1,C
10011386.SH,易方达上证科创板50ETF期权2605认沽1.10,20260327,20260527,1.1,P
10011249.SH,华夏上证50ETF期权2604认沽2.65,20260324,20260422,2.65,P
10011111.SH,华夏上证50ETF期权2604认购3.50,20260226,20260422,3.5,C
10011119.SH,华夏上证50ETF期权2604认沽3.40,20260226,20260422,3.4,P
10011105.SH,华夏上证50ETF期权2604认购2.95,20260226,20260422,2.95,C
10011214.SH,华夏上证50ETF期权2604认沽2.80,20260310,20260422,2.8,P
10011114.SH,华夏上证50ETF期权2604认沽2.95,20260226,20260422,2.95,P
10011110.SH,华夏上证50ETF期权2604认购3.40,20260226,20260422,3.4,C
10011116.SH,华夏上证50ETF期权2604认沽3.10,20260226,20260422,3.1,P
10011117.SH,华夏上证50ETF期权2604认沽3.20,20260226,20260422,3.2,P
10011108.SH,华夏上证50ETF期权2604认购3.20,20260226,20260422,3.2,C
10011103.SH,华夏上证50ETF期权2604认购2.85,20260226,20260422,2.85,C
10011104.SH,华夏上证50ETF期权2604认购2.90,20260226,20260422,2.9,C
10011109.SH,华夏上证50ETF期权2604认购3.30,20260226,20260422,3.3,C
10011112.SH,华夏上证50ETF期权2604认沽2.85,20260226,20260422,2.85,P
10011247.SH,华夏上证50ETF期权2604认购2.65,20260324,20260422,2.65,C
10011120.SH,华夏上证50ETF期权2604认沽3.50,20260226,20260422,3.5,P
10011250.SH,华夏上证50ETF期权2604认沽2.70,20260324,20260422,2.7,P
10011229.SH,华夏上证50ETF期权2604认购2.75,20260323,20260422,2.75,C
10011107.SH,华夏上证50ETF期权2604认购3.10,20260226,20260422,3.1,C
10011113.SH,华夏上证50ETF期权2604认沽2.90,20260226,20260422,2.9,P
10011106.SH,华夏上证50ETF期权2604认购3.00,20260226,20260422,3.0,C
10011248.SH,华夏上证50ETF期权2604认购2.70,20260324,20260422,2.7,C
